user_id,lead_created_at,acquisition_channel,region,device_type,lead_score,company_size
U104343,2025-05-06 23:51:00,paid search,APAC,mobile ,41.0,201-1000
U104344,2025-01-13 02:29:00,Organic,APAC,desktop,62.0,201-1000
U104345,2025-03-16 17:12:00,Direct,APAC,desktop,74.0,1000+
U104346,2025-04-30 04:28:00,email,North America,mobile ,49.0,201-1000
U104347,02/10/2025 20:26,Organic,North America,Tablet,47.0,1000+
U104348,2025-05-11 01:22:00,Paid Search,,mobile ,81.0,1-10
U104349,2025-01-04 21:42:00,Partner,APAC,mobile ,88.0,201-1000
U104350,2025-05-06 00:50:00,Partner,APAC,desktop,58.0,201-1000
U104351,2025-05-28 19:46:00,Referral,,mobile ,64.0,201-1000
U104352,2025-01-02 09:47:00,Referral,EMEA,Desktop,84.0,11-50
U104353,2025-04-15 02:25:00,Partner,EMEA,Mobile,26.0,11-50
U104354,01/16/2025 09:33,Paid Search,,Desktop,68.0,51-200
U104355,2025-06-18 23:59:00,email,EMEA,Desktop,,1000+
U104356,2025-02-11 23:23:00,email,North America,Desktop,69.0,
U104357,2025-03-02 12:17:00,Social,APAC,Tablet,64.0,51-200
U104358,2025-06-04 06:24:00,Paid Search,LATAM,Tablet,73.0,51-200
U104359,2025-05-02 13:36:00,Referral,,Desktop,93.0,1000+
U104360,2025-03-18 03:44:00,Social,APAC,Mobile,39.0,201-1000
U104361,04/25/2025 08:09,email,APAC,Mobile,62.0,11 - 50
U104362,2025-02-03 03:06:00,Social,APAC,Mobile,48.0,1000+
U104363,2025-01-13 16:44:00,Social,APAC,mobile ,53.0,51-200
U104364,2025-06-04 12:21:00,paid search,APAC,Tablet,85.0,11 - 50
U104365,2025-05-16 05:29:00,paid search,EMEA,Tablet,94.0,11-50
U104366,2025-04-12 23:41:00,email,APAC,mobile ,60.0,11-50
U104367,2025-04-16 08:33:00,Paid Search,APAC,mobile ,68.0,11 - 50
U104368,06/22/2025 00:02,paid search,LATAM,mobile ,,1000+
U104369,2025-03-02 15:30:00,Email,APAC,mobile ,53.0,51-200
U104370,2025-06-15 04:59:00,Direct,LATAM,Tablet,46.0,11 - 50
U104371,2025-04-22 21:36:00,email,LATAM,Mobile,47.0,1000+
U104372,2025-05-20 13:55:00,Organic,EMEA,Mobile,76.0,201-1000
U104373,2025-03-31 02:31:00,paid search,LATAM,Tablet,52.0,1-10
U104374,2025-06-19 05:47:00,Email,LATAM,Desktop,32.0,201-1000
U104375,06/03/2025 08:15,Social,,desktop,45.0,11 - 50
U104376,2025-01-01 20:17:00,Social,LATAM,desktop,25.0,201-1000
U104377,2025-01-10 06:54:00,Direct,EMEA,Desktop,46.0,11-50
U104378,2025-04-16 21:52:00,Referral,,mobile ,65.0,1-10
U104379,2025-03-18 21:36:00,paid search,EMEA,desktop,57.0,
U104380,2025-06-10 17:43:00,Email,LATAM,Tablet,34.0,1-10
U104381,2025-01-04 03:52:00,Email,,mobile ,,201-1000
U104382,01/04/2025 10:39,Direct,EMEA,desktop,25.0,1-10
U104383,2025-02-11 01:50:00,Partner,LATAM,Tablet,69.0,
U104384,2025-06-28 17:13:00,Referral,EMEA,desktop,88.0,51-200
U104385,2025-01-16 23:32:00,email,,Tablet,96.0,
U104386,2025-05-25 01:40:00,Organic,EMEA,Tablet,61.0,201-1000
U104387,2025-01-30 23:13:00,paid search,EMEA,Mobile,60.0,1-10
U104388,2025-06-15 09:18:00,paid search,APAC,desktop,66.0,201-1000
U104389,01/03/2025 01:50,Email,LATAM,Desktop,28.0,
U104390,2025-02-20 00:30:00,Social,,Tablet,49.0,11-50
U104391,2025-03-11 20:24:00,paid search,LATAM,Mobile,59.0,11 - 50
U104392,2025-03-05 03:27:00,Social,APAC,Mobile,73.0,11 - 50
U104393,2025-01-25 05:46:00,Paid Search,LATAM,desktop,46.0,
U104394,2025-01-02 02:14:00,Direct,,desktop,,11 - 50
U104395,2025-01-02 15:32:00,Paid Search,APAC,desktop,46.0,1000+
U104396,02/17/2025 03:44,paid search,LATAM,Mobile,70.0,1-10
U104397,2025-05-22 21:37:00,paid search,APAC,mobile ,76.0,11-50
U104398,2025-01-08 12:10:00,Organic,North America,Desktop,53.0,11-50
U104399,2025-02-14 02:06:00,Referral,,desktop,56.0,51-200
U104400,2025-03-27 01:48:00,Social,APAC,Desktop,31.0,201-1000
U104401,2025-03-26 05:04:00,paid search,,Tablet,88.0,1-10
U104402,2025-06-06 10:04:00,Paid Search,,mobile ,43.0,11 - 50
U104403,04/18/2025 04:33,Referral,,Mobile,44.0,11-50
U104404,2025-04-21 04:39:00,Social,APAC,mobile ,52.0,51-200
U104405,2025-03-16 23:15:00,Partner,LATAM,mobile ,45.0,1-10
U104406,2025-02-17 11:08:00,Paid Search,EMEA,Tablet,56.0,51-200
U104407,2025-04-17 06:12:00,Organic,,Tablet,,1-10
U104408,2025-03-04 15:29:00,Email,LATAM,desktop,98.0,11-50
U104409,2025-03-23 21:38:00,Referral,EMEA,desktop,23.0,11 - 50
U104410,03/23/2025 05:27,email,LATAM,Tablet,55.0,11-50
U104411,2025-02-26 19:33:00,email,LATAM,Mobile,34.0,11 - 50
U104412,2025-03-09 06:24:00,Social,LATAM,Mobile,51.0,201-1000
U104413,2025-03-11 15:44:00,Paid Search,APAC,Mobile,57.0,201-1000
U104414,2025-02-20 15:38:00,Partner,LATAM,Desktop,70.0,1-10
U104415,2025-01-12 07:27:00,Organic,LATAM,Desktop,39.0,
U104416,2025-01-27 06:39:00,Referral,LATAM,mobile ,31.0,1000+
U104417,02/05/2025 06:33,Organic,LATAM,desktop,71.0,201-1000
U104418,2025-03-02 04:24:00,Referral,EMEA,Desktop,60.0,
U104419,2025-04-20 17:55:00,Partner,North America,mobile ,50.0,51-200
U104420,2025-03-05 02:24:00,Email,North America,Mobile,,
U104421,2025-05-02 20:12:00,Organic,North America,Tablet,34.0,51-200
U104422,2025-05-22 17:33:00,email,North America,Mobile,44.0,1-10
U104423,2025-01-03 12:37:00,Social,North America,desktop,67.0,1-10
U104424,05/24/2025 23:55,Partner,,Tablet,57.0,11 - 50
U104425,2025-03-02 20:52:00,email,EMEA,Tablet,55.0,
U104426,2025-06-29 11:32:00,Email,North America,desktop,66.0,1-10
U104427,2025-01-12 05:38:00,Social,APAC,Tablet,54.0,
U104428,2025-02-19 08:02:00,email,LATAM,mobile ,75.0,51-200
U104429,2025-02-05 10:54:00,Organic,APAC,Desktop,69.0,201-1000
U104430,2025-06-16 11:57:00,Social,,mobile ,72.0,
U104431,05/19/2025 09:03,Direct,EMEA,Mobile,48.0,1000+
U104432,2025-05-15 23:31:00,email,EMEA,Mobile,40.0,
U104433,2025-04-02 14:57:00,Referral,LATAM,mobile ,,201-1000
U104434,2025-03-13 06:07:00,Direct,LATAM,Tablet,51.0,11-50
U104435,2025-06-10 08:58:00,paid search,EMEA,desktop,78.0,11-50
U104436,2025-03-12 14:24:00,paid search,APAC,Mobile,65.0,11-50
U104437,2025-06-29 20:06:00,Paid Search,LATAM,mobile ,66.0,11-50
U104438,02/21/2025 02:45,Paid Search,EMEA,Desktop,50.0,11-50
U104439,2025-04-28 17:39:00,Referral,APAC,desktop,77.0,
U104440,2025-05-03 03:17:00,Paid Search,APAC,mobile ,85.0,1000+
U104441,2025-04-15 19:19:00,Direct,,mobile ,58.0,
U104442,2025-01-26 04:27:00,Direct,North America,Tablet,82.0,11 - 50
U104443,2025-04-02 05:08:00,email,,Desktop,66.0,201-1000
U104444,2025-04-14 07:18:00,Social,LATAM,Tablet,53.0,
U104445,02/06/2025 14:15,Organic,EMEA,Mobile,34.0,11 - 50
U104446,2025-03-16 00:41:00,Organic,North America,Desktop,,1000+
U104447,2025-01-15 09:49:00,Referral,LATAM,mobile ,77.0,1-10
U104448,2025-05-30 02:27:00,Direct,,desktop,38.0,1-10
U104449,2025-01-07 03:35:00,Organic,APAC,mobile ,57.0,11-50
U104450,2025-05-30 17:55:00,Social,EMEA,Tablet,69.0,51-200
U104451,2025-03-26 00:15:00,paid search,APAC,mobile ,34.0,11 - 50
U104452,03/09/2025 03:39,Paid Search,,mobile ,52.0,1000+
U104453,2025-01-08 18:07:00,Direct,EMEA,Mobile,34.0,11-50
U104454,2025-04-15 19:37:00,Email,EMEA,desktop,80.0,1-10
U104455,2025-03-12 17:03:00,Partner,,mobile ,61.0,
U104456,2025-01-05 04:27:00,Email,North America,Mobile,65.0,1-10
U104457,2025-01-01 07:52:00,paid search,APAC,Tablet,55.0,1000+
U104458,2025-02-16 05:49:00,Direct,North America,Desktop,64.0,51-200
U104459,06/04/2025 11:26,Referral,,Mobile,,11 - 50
U104460,2025-04-29 16:43:00,Partner,LATAM,mobile ,55.0,51-200
U104461,2025-06-29 01:41:00,Referral,,desktop,89.0,11 - 50
U104462,2025-05-19 00:18:00,Paid Search,North America,Mobile,46.0,51-200
U104463,2025-03-14 04:23:00,Referral,,Tablet,89.0,11-50
U104464,2025-01-22 09:48:00,paid search,North America,mobile ,73.0,11 - 50
U104465,2025-04-11 10:33:00,paid search,LATAM,mobile ,70.0,11-50
U104466,05/27/2025 19:20,paid search,LATAM,Mobile,69.0,51-200
U104467,2025-05-23 06:37:00,Direct,APAC,desktop,66.0,
U104468,2025-01-04 17:01:00,paid search,EMEA,mobile ,62.0,1000+
U104469,2025-05-10 13:19:00,email,APAC,desktop,56.0,1-10
U104470,2025-06-07 08:28:00,paid search,EMEA,mobile ,63.0,201-1000
U104471,2025-04-08 10:51:00,Direct,North America,Desktop,70.0,11 - 50
U104472,2025-02-02 15:02:00,Direct,EMEA,Desktop,,1000+
U104473,04/10/2025 14:24,Referral,APAC,Desktop,75.0,
U104474,2025-06-23 02:07:00,Organic,LATAM,Mobile,46.0,1000+
U104475,2025-06-11 06:11:00,Referral,EMEA,Tablet,67.0,51-200
U104476,2025-01-11 04:36:00,Referral,LATAM,mobile ,26.0,
U104477,2025-06-05 19:47:00,Partner,EMEA,Mobile,59.0,
U104478,2025-02-06 01:12:00,Social,LATAM,Desktop,96.0,1-10
U104479,2025-01-22 04:03:00,Email,EMEA,Tablet,62.0,201-1000
U104480,02/07/2025 06:53,Organic,EMEA,desktop,92.0,11 - 50
U104481,2025-01-27 05:32:00,paid search,North America,Tablet,10.0,11-50
U104482,2025-04-06 09:16:00,email,EMEA,Mobile,69.0,51-200
U104483,2025-04-08 01:56:00,Email,LATAM,Desktop,44.0,
U104484,2025-04-26 08:39:00,paid search,,Desktop,45.0,11 - 50
U104485,2025-04-05 04:49:00,paid search,,Tablet,,11 - 50
U104486,2025-04-06 01:19:00,Email,,mobile ,37.0,51-200
U104487,06/01/2025 02:04,Email,,Tablet,27.0,11-50
U104488,2025-01-07 12:50:00,Partner,EMEA,Mobile,78.0,11-50
U104489,2025-06-14 05:09:00,Email,North America,Tablet,50.0,11-50
U104490,2025-01-16 16:25:00,paid search,North America,mobile ,65.0,
U104491,2025-04-08 17:29:00,email,EMEA,Mobile,55.0,51-200
U104492,2025-05-28 06:15:00,Direct,EMEA,Tablet,61.0,51-200
U104493,2025-01-31 17:34:00,Referral,North America,mobile ,45.0,201-1000
U104494,05/04/2025 16:56,Organic,LATAM,Mobile,37.0,51-200
U104495,2025-03-13 08:26:00,Organic,,desktop,48.0,51-200
U104496,2025-01-13 05:35:00,Referral,LATAM,desktop,56.0,
U104497,2025-01-18 02:52:00,Organic,LATAM,mobile ,35.0,11-50
U104498,2025-06-12 09:59:00,Organic,North America,mobile ,,1000+
U104499,2025-01-23 21:54:00,paid search,,desktop,40.0,1-10
U104500,2025-01-08 05:05:00,paid search,North America,Desktop,61.0,201-1000
U104501,06/12/2025 04:13,Email,North America,Desktop,33.0,1-10
U104502,2025-04-26 02:56:00,Referral,LATAM,desktop,64.0,1000+
U104503,2025-06-29 04:02:00,Referral,,Desktop,72.0,1000+
U104504,2025-03-17 16:18:00,Direct,,Mobile,79.0,11-50
U104505,2025-03-29 03:43:00,Organic,,desktop,58.0,201-1000
U104506,2025-02-04 15:16:00,Paid Search,,desktop,34.0,201-1000
U104507,2025-03-16 15:05:00,Organic,APAC,mobile ,60.0,1-10
U104508,04/23/2025 21:52,Email,APAC,Tablet,70.0,
U104509,2025-04-08 06:31:00,Organic,,mobile ,100.0,11 - 50
U104510,2025-05-06 09:44:00,Paid Search,APAC,Desktop,70.0,1000+
U104511,2025-06-08 10:04:00,Social,,mobile ,,1000+
U104512,2025-02-24 12:09:00,Referral,EMEA,Tablet,83.0,1-10
U104513,2025-04-15 22:15:00,Email,,Tablet,76.0,11 - 50
U104514,2025-01-31 04:30:00,Email,North America,desktop,43.0,1000+
U104515,01/27/2025 10:53,Email,North America,Desktop,56.0,11-50
U104516,2025-03-24 01:21:00,Organic,EMEA,mobile ,53.0,1-10
U104517,2025-05-03 07:44:00,Paid Search,APAC,Tablet,64.0,1000+
U104518,2025-03-08 12:46:00,Partner,,desktop,62.0,
U104519,2025-02-08 04:40:00,email,APAC,Tablet,55.0,1-10
U104520,2025-02-06 01:02:00,Organic,North America,Mobile,71.0,
U104521,2025-03-07 23:56:00,Social,,Mobile,74.0,
U104522,06/14/2025 10:01,Organic,EMEA,Mobile,72.0,201-1000
U104523,2025-02-17 13:02:00,Direct,APAC,Mobile,66.0,1-10
U104524,2025-05-16 02:48:00,Direct,EMEA,Desktop,,11 - 50
U104525,2025-02-21 03:52:00,Social,APAC,Desktop,46.0,201-1000
U104526,2025-01-24 18:51:00,paid search,North America,Desktop,52.0,51-200
U104527,2025-02-07 15:56:00,Organic,APAC,Tablet,55.0,11-50
U104528,2025-04-28 20:19:00,email,LATAM,Desktop,73.0,11-50
U104529,04/21/2025 14:39,Social,APAC,Desktop,44.0,11 - 50
U104530,2025-01-06 21:28:00,Partner,,Desktop,54.0,201-1000
U104531,2025-01-07 07:43:00,Direct,LATAM,desktop,59.0,
U104532,2025-02-16 13:16:00,email,LATAM,Tablet,27.0,51-200
U104533,2025-05-27 20:28:00,Direct,,desktop,22.0,
U104534,2025-04-20 02:24:00,Direct,APAC,Mobile,43.0,1000+
U104535,2025-04-01 19:41:00,Referral,North America,Desktop,61.0,
U104536,06/11/2025 15:58,Partner,EMEA,desktop,29.0,11 - 50
U104537,2025-06-08 14:05:00,Social,LATAM,Tablet,,11-50
U104538,2025-02-04 18:55:00,email,EMEA,Mobile,55.0,51-200
U104539,2025-03-15 03:18:00,Direct,EMEA,mobile ,65.0,
U104540,2025-01-12 15:31:00,Paid Search,EMEA,Mobile,69.0,51-200
U104541,2025-01-17 06:02:00,Social,LATAM,desktop,75.0,
U104542,2025-01-21 06:39:00,Referral,APAC,Tablet,39.0,1000+
U104543,04/20/2025 19:13,Partner,North America,Tablet,57.0,1-10
U104544,2025-04-12 04:33:00,Partner,LATAM,mobile ,29.0,201-1000
U104545,2025-06-15 08:25:00,Partner,North America,Tablet,64.0,1-10
U104546,2025-04-10 21:33:00,paid search,EMEA,mobile ,49.0,201-1000
U104547,2025-01-25 06:21:00,Social,LATAM,Desktop,52.0,1-10
U104548,2025-01-04 07:59:00,Social,APAC,Desktop,50.0,1000+
U104549,2025-02-26 01:27:00,Partner,EMEA,mobile ,73.0,201-1000
U104550,05/29/2025 02:07,Email,North America,Desktop,,201-1000
U104551,2025-06-14 00:21:00,Email,,mobile ,61.0,1000+
U104552,2025-03-13 09:29:00,Paid Search,LATAM,mobile ,44.0,1000+
U104553,2025-05-23 12:27:00,Social,North America,mobile ,67.0,201-1000
U104554,2025-02-14 08:05:00,Organic,,desktop,83.0,11-50
U104555,2025-04-27 13:12:00,Paid Search,North America,desktop,64.0,
U104556,2025-04-22 14:39:00,Organic,North America,mobile ,32.0,
U104557,04/14/2025 03:42,Partner,,Mobile,63.0,1000+
U104558,2025-02-23 15:28:00,Direct,APAC,desktop,72.0,11-50
U104559,2025-05-17 08:05:00,Direct,EMEA,Tablet,55.0,1000+
U104560,2025-03-08 15:43:00,paid search,APAC,Tablet,43.0,201-1000
U104561,2025-06-11 10:30:00,email,APAC,Desktop,55.0,201-1000
U104562,2025-05-16 19:14:00,email,,Mobile,67.0,11-50
U104563,2025-01-05 18:17:00,Paid Search,LATAM,Desktop,,11 - 50
U104564,02/05/2025 13:31,Social,,desktop,29.0,201-1000
U104565,2025-06-20 11:26:00,Direct,APAC,desktop,63.0,11 - 50
U104566,2025-03-24 12:06:00,Organic,North America,Mobile,56.0,11 - 50
U104567,2025-03-03 01:31:00,Social,North America,desktop,72.0,201-1000
U104568,2025-05-17 00:43:00,Referral,APAC,Mobile,69.0,
U104569,2025-04-18 22:14:00,paid search,,mobile ,65.0,51-200
U104570,2025-05-09 01:10:00,Email,North America,desktop,37.0,11 - 50
U104571,05/29/2025 03:52,Direct,EMEA,mobile ,59.0,11 - 50
U104572,2025-02-06 21:44:00,paid search,LATAM,mobile ,68.0,1000+
U104573,2025-02-23 03:41:00,Email,North America,mobile ,65.0,1-10
U104574,2025-04-06 15:48:00,Email,APAC,Tablet,49.0,1000+
U104575,2025-03-19 22:38:00,paid search,EMEA,Desktop,69.0,11-50
U104576,2025-01-24 13:06:00,Referral,APAC,desktop,,
U104577,2025-01-29 03:12:00,Social,North America,Mobile,59.0,
U104578,01/10/2025 01:58,paid search,,mobile ,38.0,11-50
U104579,2025-05-25 08:30:00,Social,APAC,desktop,71.0,1000+
U104580,2025-04-08 22:10:00,paid search,APAC,Tablet,69.0,1-10
U104581,2025-05-06 21:33:00,Email,APAC,mobile ,75.0,201-1000
U104582,2025-02-28 10:25:00,paid search,APAC,Tablet,56.0,1000+
U104583,2025-06-17 03:54:00,Social,North America,desktop,31.0,51-200
U104584,2025-01-01 15:40:00,Partner,North America,Mobile,61.0,
U104585,02/12/2025 06:25,Referral,,Mobile,67.0,
U104586,2025-02-07 09:31:00,Partner,North America,mobile ,55.0,11-50
U104587,2025-01-16 04:13:00,Referral,,mobile ,63.0,1-10
U104588,2025-03-12 00:02:00,Partner,APAC,mobile ,67.0,1000+
U104589,2025-03-13 10:52:00,Email,North America,desktop,,1000+
U104590,2025-02-14 12:36:00,Email,EMEA,Desktop,65.0,11 - 50
U104591,2025-03-27 22:39:00,paid search,North America,mobile ,90.0,1000+
U104592,04/20/2025 16:34,Paid Search,,desktop,72.0,11-50
U104593,2025-01-29 08:02:00,Direct,APAC,mobile ,67.0,
U104594,2025-06-04 22:12:00,Referral,EMEA,Desktop,66.0,11-50
U104595,2025-05-18 21:00:00,Social,EMEA,desktop,74.0,1000+
U104596,2025-02-06 17:54:00,Social,North America,Desktop,58.0,51-200
U104597,2025-06-18 12:12:00,Direct,,mobile ,25.0,11 - 50
U104598,2025-01-10 16:55:00,Organic,North America,desktop,77.0,1000+
U104599,06/06/2025 06:34,Social,EMEA,Tablet,70.0,1-10
U104600,2025-06-03 18:30:00,paid search,North America,desktop,39.0,
U104601,2025-02-02 04:24:00,Email,North America,Mobile,73.0,
U104602,2025-02-08 06:04:00,email,APAC,Mobile,,11 - 50
U104603,2025-04-28 10:40:00,paid search,APAC,desktop,49.0,201-1000
U104604,2025-05-31 20:03:00,email,APAC,Desktop,59.0,11-50
U104605,2025-01-29 02:51:00,email,,Mobile,70.0,1000+
U104606,04/22/2025 04:38,Email,North America,desktop,64.0,1000+
U104607,2025-04-06 16:57:00,Email,APAC,Mobile,15.0,51-200
U104608,2025-01-02 13:00:00,Direct,EMEA,mobile ,75.0,1-10
U104609,2025-03-28 21:42:00,email,,Tablet,56.0,51-200
U104610,2025-01-07 05:26:00,Paid Search,,mobile ,53.0,1-10
U104611,2025-02-28 21:44:00,Direct,,Tablet,58.0,51-200
U104612,2025-04-04 19:53:00,Organic,APAC,Mobile,60.0,
U104613,01/10/2025 04:33,Paid Search,North America,mobile ,37.0,51-200
U104614,2025-03-21 02:22:00,Email,APAC,desktop,43.0,11 - 50
U104615,2025-02-24 11:11:00,Paid Search,North America,desktop,,
U104616,2025-01-03 22:27:00,Referral,LATAM,Tablet,28.0,11 - 50
U104617,2025-03-05 10:14:00,Social,LATAM,desktop,49.0,
U104618,2025-02-16 09:08:00,email,EMEA,Desktop,61.0,11-50
U104619,2025-03-28 10:53:00,Social,APAC,Tablet,60.0,
U104620,05/26/2025 10:13,Paid Search,North America,Mobile,67.0,1000+
U104621,2025-04-13 09:55:00,email,LATAM,mobile ,58.0,11 - 50
U104622,2025-01-31 11:42:00,paid search,,Tablet,66.0,1000+
U104623,2025-03-02 21:07:00,Organic,EMEA,desktop,14.0,1-10
U104624,2025-01-29 17:06:00,Email,,Tablet,100.0,1-10
U104625,2025-06-20 18:44:00,Email,EMEA,desktop,32.0,11-50
U104626,2025-01-23 04:16:00,Social,,Desktop,58.0,1-10
U104627,05/23/2025 23:12,email,APAC,desktop,61.0,11-50
U104628,2025-05-03 23:41:00,email,,Mobile,,1000+
U104629,2025-01-07 05:37:00,paid search,APAC,mobile ,56.0,1000+
U104630,2025-06-15 18:15:00,Partner,APAC,desktop,44.0,1000+
U104631,2025-03-14 14:26:00,Direct,North America,Mobile,100.0,201-1000
U104632,2025-02-01 04:54:00,Referral,EMEA,mobile ,77.0,
U104633,2025-03-30 17:24:00,email,,Mobile,92.0,11-50
U104634,02/10/2025 10:31,Email,EMEA,Tablet,58.0,11 - 50
U104635,2025-05-21 10:51:00,Paid Search,EMEA,desktop,85.0,11-50
U104636,2025-02-17 01:26:00,Paid Search,North America,Mobile,79.0,11 - 50
U104637,2025-02-07 09:13:00,Paid Search,,Desktop,55.0,
U104638,2025-02-28 17:42:00,Organic,LATAM,mobile ,45.0,
U104639,2025-04-13 05:11:00,Paid Search,North America,Mobile,60.0,11-50
U104640,2025-02-20 12:48:00,Direct,North America,Tablet,29.0,
U104641,04/21/2025 07:11,Paid Search,LATAM,Mobile,,1-10
U104642,2025-01-13 12:40:00,Referral,LATAM,desktop,63.0,1-10
U104643,2025-06-25 21:16:00,Social,LATAM,desktop,44.0,11-50
U104644,2025-01-27 00:55:00,Social,APAC,mobile ,67.0,51-200
U104645,2025-05-25 09:36:00,Organic,APAC,Tablet,67.0,51-200
U104646,2025-03-29 09:02:00,paid search,North America,Mobile,74.0,1-10
U104647,2025-03-26 21:21:00,Email,LATAM,Desktop,50.0,11-50
U104648,02/18/2025 11:15,paid search,,desktop,40.0,1-10
U104649,2025-01-26 00:09:00,Social,LATAM,Desktop,64.0,11 - 50
U104650,2025-05-02 01:02:00,Referral,LATAM,desktop,58.0,51-200
U104651,2025-02-18 14:17:00,Direct,APAC,mobile ,55.0,1000+
U104652,2025-01-16 06:39:00,Social,EMEA,desktop,61.0,201-1000
U104653,2025-04-01 04:42:00,email,LATAM,Mobile,22.0,1000+
U104654,2025-02-09 11:29:00,email,,desktop,,
U104655,03/09/2025 15:27,Email,North America,mobile ,46.0,1-10
U104656,2025-01-04 18:52:00,email,LATAM,Tablet,57.0,51-200
U104657,2025-01-30 14:40:00,Organic,North America,mobile ,40.0,51-200
U104658,2025-04-23 14:38:00,Referral,,Mobile,51.0,201-1000
U104659,2025-02-15 16:46:00,email,EMEA,desktop,37.0,11 - 50
U104660,2025-03-27 13:14:00,Partner,LATAM,Desktop,38.0,1-10
U104661,2025-01-24 04:16:00,Email,EMEA,mobile ,40.0,201-1000
U104662,02/06/2025 09:33,Partner,North America,Mobile,58.0,11-50
U104663,2025-01-03 01:01:00,Email,,desktop,70.0,11-50
U104664,2025-05-24 10:51:00,Organic,LATAM,desktop,27.0,1000+
U104665,2025-06-12 12:26:00,Referral,APAC,desktop,51.0,
U104666,2025-05-30 08:12:00,Social,LATAM,mobile ,38.0,1-10
U104667,2025-01-25 13:44:00,Organic,LATAM,Tablet,,1-10
U104668,2025-01-21 15:52:00,Direct,APAC,Desktop,42.0,11 - 50
U104669,06/28/2025 10:26,email,,Tablet,73.0,1000+
U104670,2025-02-19 09:16:00,Email,LATAM,mobile ,56.0,1-10
U104671,2025-05-26 22:27:00,paid search,,Mobile,45.0,
U104672,2025-01-07 09:21:00,paid search,,mobile ,69.0,11 - 50
U104673,2025-02-10 22:04:00,paid search,EMEA,mobile ,54.0,201-1000
U104674,2025-04-30 14:31:00,Social,APAC,desktop,68.0,11 - 50
U104675,2025-02-03 08:27:00,Paid Search,APAC,desktop,85.0,11 - 50
U104676,05/21/2025 06:31,Email,North America,Mobile,50.0,1-10
U104677,2025-03-03 14:20:00,paid search,LATAM,Mobile,66.0,11 - 50
U104678,2025-03-01 04:52:00,Partner,LATAM,Mobile,27.0,11 - 50
U104679,2025-06-14 13:42:00,Referral,LATAM,mobile ,37.0,201-1000
U104680,2025-01-18 05:11:00,Paid Search,,desktop,,201-1000
U104681,2025-06-13 16:33:00,Organic,LATAM,Mobile,55.0,
U104682,2025-03-23 18:36:00,Direct,LATAM,desktop,48.0,1000+
U104683,01/11/2025 18:12,paid search,,desktop,43.0,1-10
U104684,2025-01-28 04:05:00,Organic,,mobile ,67.0,51-200
U104685,2025-03-15 09:23:00,Social,EMEA,Tablet,67.0,51-200
U104686,2025-06-17 09:13:00,Paid Search,,desktop,92.0,
U104687,2025-02-06 06:33:00,Referral,,Mobile,78.0,
U104688,2025-03-26 21:08:00,Organic,EMEA,Desktop,5.0,201-1000
U104689,2025-02-11 19:58:00,Email,LATAM,Tablet,43.0,11 - 50
U104690,06/01/2025 23:20,Paid Search,LATAM,Mobile,50.0,1-10
U104691,2025-06-26 20:33:00,Organic,LATAM,mobile ,41.0,
U104692,2025-03-26 09:00:00,Email,,desktop,64.0,51-200
U104693,2025-02-11 11:23:00,Partner,APAC,Tablet,,11 - 50
U104694,2025-05-30 18:29:00,Direct,,mobile ,51.0,11 - 50
U104695,2025-05-11 11:16:00,email,,Tablet,69.0,1000+
U104696,2025-04-13 10:18:00,email,LATAM,Tablet,47.0,11-50
U104697,01/16/2025 20:18,Paid Search,APAC,Desktop,81.0,11-50
U104698,2025-02-24 06:36:00,Partner,LATAM,Mobile,58.0,
U104699,2025-01-21 01:15:00,paid search,APAC,Desktop,84.0,1-10
U104700,2025-01-22 17:45:00,Email,APAC,mobile ,59.0,1000+
U104701,2025-06-24 16:34:00,Direct,LATAM,Desktop,46.0,51-200
U104702,2025-01-16 19:39:00,email,North America,Mobile,90.0,1000+
U104703,2025-05-11 04:59:00,paid search,APAC,mobile ,74.0,11 - 50
U104704,05/05/2025 04:32,paid search,LATAM,Desktop,62.0,11 - 50
U104705,2025-06-27 08:31:00,email,EMEA,Tablet,39.0,201-1000
U104706,2025-06-19 02:21:00,Paid Search,LATAM,mobile ,,
U104707,2025-03-29 11:43:00,Paid Search,EMEA,desktop,51.0,201-1000
U104708,2025-05-05 18:23:00,Partner,North America,Tablet,37.0,11 - 50
U104709,2025-03-31 05:15:00,Organic,,Tablet,96.0,11-50
